Date,Tmean,Tmin,Tmax,Hmean,Hmin,Hmax,Rainfall,WindSpeed,SolarIrradiation
2013/07/30,25.97,19.6,33.9,61.32,30.0,91.9,0.0,1.35,6599.6
2013/07/31,24.45,18.1,30.0,49.81,29.5,80.1,0.0,2.56,7623.7
2013/08/01,23.95,18.4,30.1,51.03,32.5,77.1,0.0,1.97,6769.8
2013/08/02,24.97,15.9,34.0,52.72,28.8,80.0,0.0,1.3,6469.2
2013/08/03,26.62,17.4,36.0,53.58,26.6,80.0,0.0,1.23,7146.2
2013/08/04,27.58,17.6,37.4,48.13,20.6,77.6,0.0,1.62,7061.5
2013/08/05,27.9,18.4,37.1,41.44,22.5,62.0,0.0,1.66,6883.2
2013/08/06,27.8,18.5,38.2,47.59,19.6,69.1,0.0,1.51,6975.8
2013/08/07,28.02,19.2,38.0,56.56,22.3,85.6,0.0,1.47,6987.4
2013/08/08,28.62,20.3,37.8,54.19,24.2,81.7,0.0,1.36,6569.1
2013/08/09,24.9,17.6,35.2,64.46,27.6,97.7,56.6,1.85,5531.4
2013/08/10,21.12,16.8,27.0,77.36,51.4,100.0,0.2,1.3,4250.1
2013/08/11,23.29,17.7,30.5,66.53,38.8,90.5,0.0,1.38,6881.1
2013/08/12,23.68,16.3,31.5,67.13,42.2,88.1,0.0,1.07,6870.6
2013/08/13,24.27,17.7,32.3,70.84,39.4,95.9,0.0,1.1,6906.8
2013/08/14,22.81,18.2,32.5,81.27,44.8,99.6,31.6,1.22,5804.9
2013/08/15,22.1,17.5,28.3,76.29,49.4,100.0,0.0,1.52,5959.8
2013/08/16,23.11,16.4,31.1,64.29,35.8,93.6,0.0,1.3,6918.2
2013/08/17,23.9,16.2,32.6,62.39,26.9,86.8,0.0,1.1,6728.6
2013/08/18,24.6,17.3,32.5,61.51,31.7,87.7,0.0,1.27,6872.3
2013/08/19,24.08,16.5,32.7,64.87,28.3,94.6,0.0,1.15,6779.7
2013/08/20,20.58,16.0,30.6,79.75,38.9,97.1,5.2,1.15,4489.6
2013/08/21,20.43,15.1,26.0,76.02,54.0,99.1,0.2,1.9,4674.6
2013/08/22,22.06,16.1,29.8,67.88,38.5,93.1,0.0,1.27,6324.5
2013/08/23,22.87,16.2,30.9,68.78,39.9,91.9,0.0,1.3,5992.3
2013/08/24,23.11,17.2,29.9,69.23,40.7,99.6,0.0,1.57,6375.4
2013/08/25,20.42,17.3,26.0,79.21,57.2,93.2,3.6,1.42,2912.5
2013/08/26,22.75,17.1,29.2,70.92,44.6,94.6,0.0,1.43,5637.0
2013/08/27,20.58,16.7,28.7,86.5,59.1,100.0,30.4,1.15,4016.7
2013/08/28,20.52,15.4,27.3,79.13,47.2,100.0,0.2,1.57,5900.3
2013/08/29,20.14,14.5,27.1,77.55,52.5,99.9,0.0,1.15,4589.0
2013/08/30,20.07,15.0,26.1,70.91,46.8,94.8,0.0,1.39,5002.8
2013/08/31,19.7,13.3,27.8,62.3,37.3,86.0,0.0,1.36,5968.4
2013/09/01,19.95,12.4,28.8,57.0,26.6,76.9,0.0,1.27,5998.9
2013/09/02,20.46,13.2,29.1,63.8,29.3,94.8,0.0,1.37,6287.6
2013/09/03,20.16,13.8,26.6,58.65,31.0,83.1,0.0,1.69,6139.1
2013/09/04,21.2,13.8,28.2,52.41,31.0,71.0,0.0,1.9,6433.4
2013/09/05,21.57,13.3,30.7,57.69,25.7,79.2,0.0,1.15,6305.7
2013/09/06,21.8,14.8,29.8,61.76,32.7,87.7,0.0,1.15,6030.6
2013/09/07,22.43,15.0,31.9,63.5,30.3,84.8,0.0,1.08,5634.4
2013/09/08,22.79,15.8,31.4,71.19,34.4,99.9,0.0,1.36,5493.1
2013/09/09,21.0,17.0,26.3,79.03,50.1,97.6,0.0,1.07,5203.3
2013/09/10,20.72,15.9,25.6,70.68,48.2,84.0,17.4,1.14,5634.7
2013/09/11,20.05,15.4,26.2,78.07,48.5,98.8,11.6,1.85,4697.9
2013/09/12,18.65,14.4,22.4,79.44,56.7,98.2,16.4,2.15,3557.6
2013/09/13,17.15,11.2,25.4,74.27,39.0,97.7,0.0,1.22,4959.2
2013/09/14,17.89,11.8,25.1,74.77,48.9,91.6,0.0,1.43,4725.4
2013/09/15,18.06,12.4,25.2,78.73,51.6,100.0,0.0,1.42,3941.4
2013/09/16,18.93,15.2,25.6,77.38,49.5,98.6,9.0,1.4,5313.9
2013/09/17,17.73,15.0,22.3,77.61,57.2,94.3,1.4,2.25,2170.4
2013/09/18,17.3,11.8,23.9,77.43,51.2,98.5,0.0,1.45,4234.3
2013/09/19,19.37,15.8,24.8,76.33,52.3,91.6,0.0,1.52,4110.0
2013/09/20,17.54,12.7,23.1,81.9,58.2,100.0,0.2,1.33,4249.8
2013/09/21,18.54,11.5,26.3,69.8,29.8,100.0,0.0,1.41,5401.8
2013/09/22,17.07,12.1,21.1,63.17,34.9,89.4,0.0,2.24,3276.3
2013/09/23,15.87,10.2,22.4,65.59,40.7,87.3,0.0,1.67,4726.9
2013/09/24,17.07,8.9,26.3,68.23,32.7,91.9,0.0,1.34,5420.9
2013/09/25,17.92,12.0,25.6,79.35,50.2,100.0,0.2,1.42,4674.6
2013/09/26,18.69,12.9,25.9,77.3,39.2,97.6,0.0,1.44,5246.4
2013/09/27,19.65,15.2,26.0,81.81,54.0,99.4,0.0,1.37,3890.2
2013/09/28,20.14,15.3,27.8,80.96,51.4,100.0,0.2,1.16,4915.5
2013/09/29,19.5,14.7,26.8,76.21,41.8,100.0,0.2,1.15,2823.4
2013/09/30,18.6,14.9,23.3,85.02,67.6,97.1,20.6,1.33,2430.5
2013/10/01,17.85,15.1,23.3,83.12,55.5,100.0,0.0,1.16,3937.0
2013/10/02,16.09,12.3,19.6,74.1,55.3,86.8,0.0,1.37,2704.7
2013/10/03,13.44,9.7,18.7,68.37,45.8,88.2,0.0,1.73,4810.8
2013/10/04,12.72,6.8,19.5,76.48,55.7,93.7,0.0,1.18,2753.3
2013/10/05,13.08,11.2,15.0,95.1,79.7,100.0,28.0,0.74,450.2
2013/10/06,16.85,12.8,23.8,92.18,65.4,100.0,8.2,1.1,2520.0
2013/10/07,18.64,14.6,25.9,87.92,50.5,100.0,0.4,0.68,1540.5
2013/10/08,17.46,13.2,25.3,89.8,58.5,100.0,4.4,1.1,2520.0
2013/10/09,15.38,12.8,20.3,94.24,72.7,100.0,10.2,0.74,2275.0
2013/10/10,16.87,13.3,22.4,84.62,55.2,100.0,0.8,1.32,4387.0
2013/10/11,17.85,14.9,22.6,88.4,68.3,97.2,6.0,1.42,2987.3
2013/10/12,17.13,14.1,22.6,89.33,64.2,99.5,7.4,1.22,1701.6
2013/10/13,18.2,13.4,25.1,84.83,55.0,100.0,0.0,1.02,3693.1
2013/10/14,18.69,14.9,25.3,83.32,52.8,100.0,0.0,0.71,3635.0
2013/10/15,17.06,13.2,22.0,84.08,64.5,100.0,0.2,0.99,2307.0
2013/10/16,16.29,12.3,21.6,82.97,68.8,99.3,9.2,1.82,2009.5
2013/10/17,13.87,8.6,20.8,69.7,33.9,99.6,0.2,1.42,4393.4
2013/10/18,14.09,6.6,22.9,59.92,32.9,79.7,0.0,1.25,4285.4
2013/10/19,14.83,8.7,23.6,72.57,43.1,91.1,0.0,1.15,3600.5
2013/10/20,16.01,10.0,23.0,78.96,58.5,98.2,0.0,1.2,3962.4
2013/10/21,17.37,11.6,24.7,79.39,49.2,99.4,0.0,1.1,3842.3
2013/10/22,17.68,12.4,24.0,83.97,59.1,100.0,0.0,1.1,3685.6
2013/10/23,17.91,14.6,24.0,89.3,62.8,100.0,0.2,1.2,3098.2
2013/10/24,16.05,12.9,21.7,93.04,66.0,100.0,0.2,0.9,1933.6
2013/10/25,18.13,13.8,25.1,80.92,52.1,100.0,0.0,1.3,3631.1
2013/10/26,17.35,11.5,26.0,80.22,42.6,100.0,0.0,1.1,3790.9
2013/10/27,16.69,13.3,22.0,89.59,66.0,100.0,0.2,1.9,2168.8
2013/10/28,16.95,12.8,22.5,85.08,61.3,99.1,0.0,2.0,3097.0
2013/10/29,17.3,13.4,23.2,85.95,64.0,99.1,0.2,1.3,3333.3
2013/10/30,15.38,11.0,20.9,91.69,72.2,100.0,0.2,1.0,3101.9
2013/10/31,17.32,14.1,23.4,79.14,48.3,96.2,0.0,0.9,3203.2
2013/11/01,16.34,13.1,23.2,80.07,49.9,96.8,0.0,0.8,3007.6
2013/11/02,15.07,10.4,20.4,86.23,67.9,100.0,0.0,1.4,3007.6
2013/11/03,17.23,14.8,21.5,79.24,56.0,92.3,0.0,3.5,3007.6
2013/11/04,17.84,14.9,21.7,72.82,54.5,87.7,0.0,5.3,3007.6
2013/11/05,15.27,12.5,17.9,82.7,,100.0,12.0,3.1,3007.6
2013/11/06,13.63,8.9,20.1,86.3,50.4,100.0,0.2,1.0,3007.6
2013/11/07,13.99,7.9,20.5,82.61,57.7,100.0,0.0,1.5,3007.6
2013/11/08,16.09,13.3,21.0,85.72,66.6,95.7,0.0,1.9,3007.6
2013/11/09,15.74,11.8,21.8,86.62,62.5,100.0,0.2,2.6,3007.6
2013/11/10,14.63,10.6,18.4,78.62,56.9,97.8,17.0,3.8,3007.6
2013/11/11,11.24,8.8,13.9,83.66,63.5,96.4,11.8,3.1,3007.6
2013/11/12,12.43,9.1,16.0,87.36,73.6,96.0,2.2,2.8,3007.6
2013/11/13,13.49,11.4,15.6,87.17,77.3,96.1,1.0,2.2,3007.6
2013/11/14,13.06,9.1,15.6,86.08,72.0,95.7,0.6,2.1,3007.6
2013/11/15,11.98,7.9,18.6,89.6,68.6,100.0,0.0,1.5,3007.6
2013/11/16,12.5,11.0,15.0,86.79,69.9,96.6,6.4,1.9,3007.6
2013/11/17,12.53,10.4,16.5,92.25,72.0,100.0,0.6,1.3,3007.6
2013/11/18,11.69,8.1,15.3,92.33,80.5,100.0,0.4,1.2,3007.6
2013/11/19,12.32,10.1,16.6,86.62,72.7,100.0,8.6,2.3,3007.6
2013/11/20,12.67,10.7,16.0,84.06,70.3,95.3,8.4,3.2,3007.6
2013/11/21,9.6,7.0,13.7,79.55,52.6,96.9,7.0,2.6,3007.6
2013/11/22,8.72,7.4,9.9,91.72,81.2,99.7,34.6,1.9,3007.6
2013/11/23,7.73,6.3,12.4,87.36,61.9,98.3,14.2,2.9,3007.6
2013/11/24,6.49,4.7,9.3,93.81,82.6,100.0,4.0,1.2,3007.6
2013/11/25,5.34,0.0,11.4,90.05,71.6,100.0,4.0,2.5,3007.6
2013/11/26,0.98,-0.1,3.4,95.53,82.5,100.0,10.6,2.4,3007.6
2013/11/27,2.0,-1.3,4.7,86.69,74.6,94.7,0.8,1.5,3007.6
2013/11/28,3.1,0.6,5.4,94.32,83.4,99.7,3.4,1.3,3007.6
2013/11/29,5.83,3.7,9.1,94.37,77.8,100.0,0.0,1.2,3007.6
2013/11/30,6.0,2.3,9.4,95.91,85.6,100.0,0.6,1.4,3007.6
2013/12/01,9.69,7.9,11.9,91.07,84.8,98.2,24.0,4.7,19.1
2013/12/02,11.65,9.4,14.8,94.16,82.9,100.0,11.8,1.7,628.5
2013/12/03,8.8,5.5,11.1,80.34,67.1,98.2,19.4,3.6,982.3
2013/12/04,7.09,3.0,12.8,84.7,62.5,99.3,0.0,1.5,2436.8
2013/12/05,5.65,0.7,12.1,90.77,67.9,100.0,0.2,1.1,2378.3
2013/12/06,7.87,4.7,12.1,81.63,65.7,99.1,0.0,2.2,1869.1
2013/12/07,5.71,1.8,11.9,84.79,64.7,99.4,0.0,1.6,1930.4
2013/12/08,6.13,0.9,12.4,83.55,68.6,93.9,0.0,1.1,1682.5
2013/12/09,7.45,4.9,10.6,94.59,87.0,100.0,1.4,0.9,531.8
2013/12/10,7.53,2.1,12.8,90.06,68.1,100.0,0.2,1.5,1760.3
2013/12/11,9.0,4.4,13.1,79.31,57.7,94.6,0.0,1.8,1708.8
2013/12/12,6.36,1.5,12.8,87.8,63.2,100.0,0.0,1.3,2308.9
2013/12/13,5.76,1.0,11.5,92.52,74.6,100.0,0.2,1.1,1892.2
2013/12/14,6.05,1.0,11.9,89.48,67.1,100.0,0.2,0.9,2181.8
2013/12/15,6.25,2.7,9.6,90.93,74.5,100.0,0.0,1.0,820.7
2013/12/16,7.95,5.1,11.8,74.08,54.7,89.7,0.0,2.2,1293.7
2013/12/17,7.45,3.0,13.2,81.72,52.1,100.0,0.0,1.8,2201.4
2013/12/18,4.82,-0.1,11.4,86.37,53.8,100.0,0.2,1.2,2264.2
2013/12/19,5.25,0.4,10.8,86.93,72.9,98.9,0.0,1.3,1716.9
2013/12/20,7.19,2.1,14.0,83.94,60.3,98.9,0.0,1.3,2241.9
2013/12/21,6.81,2.7,12.5,84.24,55.5,99.7,0.2,1.7,1892.8
2013/12/22,5.41,0.6,12.1,87.07,61.3,100.0,0.0,1.2,1794.7
2013/12/23,4.44,0.7,11.0,87.1,65.2,99.2,0.2,1.1,1307.5
2013/12/24,4.53,0.0,10.7,88.61,66.4,100.0,0.0,1.2,1754.8
2013/12/25,7.99,2.7,13.7,86.85,69.8,100.0,0.0,2.4,1558.7
2013/12/26,9.49,6.8,12.8,84.25,65.7,98.2,13.4,2.5,72.8
2013/12/27,7.78,5.5,11.5,85.09,73.2,95.6,0.0,1.3,864.9
2013/12/28,6.85,1.5,13.1,83.69,58.9,100.0,0.2,1.3,2319.8
2013/12/29,9.27,5.5,13.5,87.91,71.5,97.5,0.0,1.4,1527.7
2013/12/30,9.08,7.6,10.7,94.85,85.8,100.0,1.6,0.9,195.2
2013/12/31,8.42,7.4,10.0,91.28,81.9,100.0,0.0,1.8,353.4
2014/01/01,8.38,7.5,9.9,94.15,88.7,98.6,0.0,0.9,186.5
2014/01/02,8.49,5.0,11.6,91.43,74.6,100.0,0.0,1.7,1664.9
2014/01/03,10.56,8.8,14.9,89.74,76.1,97.2,0.2,3.5,1098.1
2014/01/04,10.9,8.1,13.1,90.08,85.3,95.5,0.0,4.1,408.7
2014/01/05,10.33,6.4,13.1,83.82,66.2,90.3,4.6,1.1,118.4
2014/01/06,6.94,4.9,9.6,97.04,88.5,100.0,1.8,1.0,203.3
2014/01/07,5.71,2.6,8.4,100.0,99.0,100.0,0.2,1.1,1260.2
2014/01/08,6.95,2.6,13.4,93.09,70.9,100.0,0.2,1.0,2335.6
2014/01/09,6.58,2.4,9.7,98.17,90.2,100.0,0.2,1.8,758.8
2014/01/10,9.41,7.5,12.8,87.41,75.9,97.3,0.0,1.0,1540.6
2014/01/11,6.66,2.8,10.4,96.38,86.3,100.0,0.2,1.2,1394.5
2014/01/12,7.68,4.4,10.9,94.8,84.1,100.0,0.0,1.4,1163.1
2014/01/13,9.62,6.4,15.4,86.97,62.6,100.0,0.0,1.7,2188.8
2014/01/14,8.22,4.1,11.9,95.48,84.6,100.0,11.8,3.0,583.1
2014/01/15,7.91,4.7,12.3,92.38,67.1,100.0,3.0,2.4,1182.4
2014/01/16,6.53,1.6,10.7,91.62,79.0,100.0,0.2,3.3,2028.5
2014/01/17,10.55,6.8,16.0,78.37,59.2,96.2,0.0,2.7,2592.1
2014/01/18,12.01,8.1,16.6,70.02,49.4,87.1,0.0,2.7,2137.5
2014/01/19,13.55,11.2,17.0,68.95,45.5,87.7,1.4,2.1,344.5
2014/01/20,10.02,7.6,12.4,85.77,69.1,98.4,23.4,1.1,
2014/01/21,8.26,7.3,9.5,93.3,88.0,98.8,13.0,2.2,
2014/01/22,8.41,5.7,11.4,87.65,76.6,94.8,0.6,3.6,
2014/01/23,7.45,4.0,9.8,87.14,77.3,93.8,0.0,1.7,
2014/01/24,7.92,5.3,11.6,88.22,65.4,97.8,8.2,1.5,
2014/01/25,5.02,3.8,6.3,77.51,64.3,98.9,2.2,2.2,410.3
2014/01/26,3.65,1.7,6.3,80.35,62.1,89.4,0.2,2.0,917.1
2014/01/27,4.57,0.2,7.8,78.68,65.2,96.2,7.4,2.2,569.0
2014/01/28,6.81,4.2,10.9,78.99,52.1,98.6,0.2,2.4,2676.6
2014/01/29,6.15,2.2,10.5,76.15,61.6,96.0,3.2,1.4,1974.8
2014/01/30,10.46,5.6,16.9,67.7,42.1,95.8,0.0,2.3,2698.0
2014/01/31,12.9,9.5,17.2,66.64,51.8,81.9,0.8,1.3,1340.9
2014/02/01,11.58,10.2,13.6,92.68,76.4,100.0,7.2,1.5,570.6
2014/02/02,10.81,9.5,13.0,90.54,80.0,100.0,2.0,2.5,663.1
2014/02/03,9.51,7.8,10.6,93.99,86.0,99.5,7.0,2.8,426.7
2014/02/04,8.72,6.6,12.3,90.06,73.4,100.0,0.4,2.7,1398.1
2014/02/05,8.73,6.6,12.3,85.65,69.1,95.1,0.0,3.9,1658.9
2014/02/06,9.0,4.9,13.9,79.53,52.6,96.2,3.4,6.3,2794.3
2014/02/07,8.8,2.9,15.4,80.17,58.2,96.7,0.0,3.1,3240.0
2014/02/08,10.13,8.5,13.2,79.44,61.1,95.1,2.6,2.1,1173.8
2014/02/09,9.68,8.3,12.1,79.49,64.0,94.8,14.0,2.8,927.7
2014/02/10,10.22,5.4,15.0,69.16,47.5,83.7,0.4,2.5,1168.1
2014/02/11,12.91,10.2,16.3,81.3,69.2,96.8,10.6,3.7,2281.7
2014/02/12,9.21,6.6,13.4,88.24,67.1,100.0,9.6,1.9,2092.8
2014/02/13,7.17,2.2,13.6,88.33,58.4,100.0,0.2,1.8,2981.9
2014/02/14,11.29,6.4,17.0,73.8,46.8,87.0,0.0,2.5,3389.1
2014/02/15,9.64,3.0,17.9,75.72,51.7,89.2,0.0,1.3,3765.1
2014/02/16,12.17,5.0,20.3,72.97,47.7,96.0,0.0,3.1,3888.9
2014/02/17,14.77,10.8,21.1,55.68,34.2,74.6,0.0,1.7,3853.3
2014/02/18,13.73,7.0,20.6,56.19,33.2,70.8,0.0,1.2,3079.2
2014/02/19,13.38,9.3,18.1,62.49,41.6,92.3,0.0,2.5,2387.9
2014/02/20,11.53,9.6,15.0,91.15,78.3,100.0,18.8,2.3,1003.7
2014/02/21,9.85,8.2,13.5,92.6,69.8,100.0,13.0,1.5,1737.7
2014/02/22,9.39,6.9,13.4,84.78,69.9,97.6,1.8,1.4,1851.1
2014/02/23,6.92,3.0,12.9,81.2,60.1,100.0,0.0,2.1,3028.1
2014/02/24,6.45,1.7,11.1,78.88,58.8,92.8,0.2,1.6,2232.0
2014/02/25,7.72,1.4,14.2,77.82,44.3,100.0,0.0,3.2,4077.0
2014/02/26,7.61,1.6,14.1,76.58,50.2,97.3,0.0,2.4,3086.0
2014/02/27,8.21,5.9,11.3,80.75,69.3,96.5,1.4,1.6,871.0
2014/02/28,7.85,5.8,11.8,80.65,61.5,91.1,0.4,2.3,2217.8
2014/03/01,6.55,3.9,10.6,86.96,62.5,96.1,12.4,3.4,913.6
2014/03/02,5.86,1.8,9.8,85.05,66.9,96.6,2.6,2.1,2251.3
2014/03/03,6.86,1.4,12.9,85.05,54.0,100.0,0.2,3.0,3771.7
2014/03/04,7.23,4.5,10.9,83.17,69.3,94.3,8.2,3.2,2332.85
2014/03/05,6.87,3.2,13.2,84.52,50.4,97.6,8.4,2.6,3038.4
2014/03/06,8.1,5.2,10.7,83.23,67.9,98.5,0.2,3.4,1059.8
2014/03/07,8.88,6.2,11.7,81.6,68.6,98.3,4.8,2.0,1335.9
2014/03/08,8.71,5.6,11.5,78.37,64.7,89.5,0.0,1.6,1353.9
2014/03/09,9.21,6.2,12.0,74.27,60.1,87.9,0.0,1.9,1791.3
2014/03/10,7.52,5.5,9.8,80.01,68.3,91.1,2.0,2.2,1347.2
2014/03/11,6.88,4.7,9.5,81.41,64.4,92.8,0.0,1.5,926.2
2014/03/12,8.64,2.0,14.4,69.64,45.1,92.9,0.0,2.2,4173.4
2014/03/13,9.39,1.5,17.4,64.74,32.9,87.6,0.0,1.8,5131.4
2014/03/14,10.02,3.9,17.3,74.33,38.0,91.9,0.0,2.3,3540.2
2014/03/15,10.72,4.5,18.1,73.77,40.9,94.9,0.0,2.7,4751.6
2014/03/16,11.63,5.1,19.3,74.28,40.0,94.7,0.0,2.0,4843.7
2014/03/17,11.49,6.2,18.4,85.23,59.1,100.0,0.2,2.5,5077.8
2014/03/18,13.33,9.9,19.3,79.75,55.7,96.9,0.0,1.9,
2014/03/19,12.18,5.9,18.9,82.35,56.5,100.0,0.2,2.4,5260.5
2014/03/20,13.08,6.9,19.8,68.47,39.0,89.7,0.0,4.8,5247.6
2014/03/21,13.33,9.9,19.3,79.75,55.7,96.9,0.0,3.0,
2014/03/22,12.37,6.2,20.0,73.83,46.3,97.6,0.0,1.6,4951.3
2014/03/23,12.27,9.1,17.1,70.88,48.5,90.4,5.6,1.3,3476.3
2014/03/24,6.56,3.8,9.6,84.17,71.4,93.1,6.6,2.8,1856.8
2014/03/25,6.3,1.1,12.3,85.17,54.0,98.8,3.8,1.9,2847.4
2014/03/26,8.48,5.2,14.3,86.38,56.7,100.0,5.6,2.3,3136.6
2014/03/27,8.45,5.3,10.4,81.8,68.8,95.1,1.6,1.8,1810.8
2014/03/28,8.58,2.6,16.5,80.63,52.3,98.0,0.2,1.7,2672.7
2014/03/29,11.99,6.2,17.9,68.55,43.6,91.2,0.0,2.7,5301.7
2014/03/30,12.15,4.3,21.1,66.98,31.5,94.0,0.0,2.3,5878.2
2014/03/31,13.02,4.9,21.4,64.4,34.6,91.3,0.0,1.5,6154.9
2014/04/01,12.36,6.3,18.9,69.03,37.7,93.6,0.0,2.4,5941.0
2014/04/02,12.67,6.9,19.1,72.6,48.5,91.3,0.0,3.0,6079.4
2014/04/03,13.28,6.4,22.6,74.86,32.7,100.0,0.0,3.9,4648.7
2014/04/04,13.12,9.0,21.2,71.28,37.5,93.4,2.2,2.6,3280.2
2014/04/05,11.84,8.1,17.8,78.39,53.3,94.3,0.0,2.3,4557.0
2014/04/06,13.81,10.9,18.7,70.43,46.9,85.8,0.2,2.4,4915.1
2014/04/07,14.37,9.0,19.6,66.69,46.0,90.0,0.0,2.0,5239.5
2014/04/08,14.42,6.6,22.7,68.65,41.6,90.6,0.0,1.5,6230.1
2014/04/09,13.23,10.0,19.2,82.1,57.4,95.0,7.4,1.8,2580.7
2014/04/10,12.13,7.3,16.9,58.04,31.2,85.3,0.0,2.1,6477.1
2014/04/11,12.89,8.6,19.5,67.46,44.1,95.8,0.8,2.0,4336.3
2014/04/12,13.71,10.1,19.6,81.44,57.7,98.9,0.0,3.2,3980.2
2014/04/13,12.53,8.9,17.7,81.28,48.0,99.5,0.8,3.7,3662.0
2014/04/14,12.99,4.7,21.8,67.06,28.1,100.0,0.0,3.6,6751.9
2014/04/15,10.04,3.9,18.1,84.95,58.2,100.0,25.6,1.6,1827.8
2014/04/16,7.14,4.3,11.5,75.85,49.4,99.9,6.0,3.3,3824.2
2014/04/17,6.7,4.5,12.1,78.97,50.4,91.7,1.2,2.9,2985.8
2014/04/18,8.55,4.6,13.5,78.04,54.1,95.0,0.6,2.0,2040.2
2014/04/19,11.56,6.9,15.7,75.92,55.5,86.7,0.0,2.4,2838.8
2014/04/20,15.15,10.3,21.5,62.67,40.2,84.6,0.2,1.7,6467.6
2014/04/21,15.92,10.7,25.7,70.24,37.5,92.8,0.4,1.7,5440.8
2014/04/22,15.38,8.9,22.3,76.73,54.0,98.2,0.2,2.0,4008.8
2014/04/23,13.06,11.5,15.4,93.6,76.6,100.0,13.2,1.7,848.3
2014/04/24,13.52,9.5,20.4,85.6,60.0,97.7,1.0,2.6,
2014/04/25,15.22,10.7,21.4,82.0,54.0,100.0,0.0,2.2,5628.2
2014/04/26,13.78,9.6,19.4,85.8,62.0,99.6,4.8,2.3,3511.6
2014/04/27,12.9,10.0,17.9,91.61,72.7,100.0,2.4,2.8,2328.5
2014/04/28,11.99,9.1,16.7,85.52,65.4,97.9,1.6,1.9,2984.4
2014/04/29,10.96,8.3,15.8,85.49,61.9,96.6,9.4,2.2,3102.4
2014/04/30,13.32,9.0,18.1,82.16,66.8,100.0,0.0,2.0,3896.8
2014/05/01,13.44,8.9,19.4,80.28,52.6,97.0,14.4,2.5,3282.65
2014/05/02,13.28,9.6,16.8,82.44,67.7,96.6,0.2,3.5,2115.05
2014/05/03,12.36,9.8,19.6,83.82,51.8,98.3,12.0,1.5,3153.35
2014/05/04,10.74,8.1,13.4,81.93,66.2,99.9,0.0,2.4,1134.9
2014/05/05,12.53,8.7,17.0,65.39,40.6,85.9,0.0,2.0,6736.1
2014/05/06,14.2,4.9,22.9,66.92,24.2,93.8,0.0,1.7,7613.3
2014/05/07,14.81,8.9,21.7,81.26,52.3,100.0,0.2,2.1,6183.6
2014/05/08,15.35,8.9,23.2,71.59,41.3,98.5,0.0,3.3,
2014/05/09,16.58,8.5,25.0,64.44,32.7,92.0,0.0,2.8,7443.6
2014/05/10,16.85,10.8,24.0,78.55,53.5,97.4,0.0,2.1,6656.2
2014/05/11,17.52,12.5,23.5,70.65,45.5,96.0,0.0,3.5,7330.2
2014/05/12,16.93,12.8,23.5,71.75,48.7,92.3,0.0,2.7,4262.8
2014/05/13,15.74,11.9,22.0,70.86,45.1,92.6,0.2,1.9,4594.9
2014/05/14,11.79,7.1,15.7,72.08,45.6,98.7,3.4,1.4,3818.7
2014/05/15,12.24,5.3,18.8,58.49,35.4,79.7,0.2,1.9,5474.9
2014/05/16,11.11,9.0,15.1,73.3,53.5,86.0,0.4,1.5,
2014/05/17,12.49,9.1,18.1,79.2,54.0,97.7,3.2,1.8,3608.7
2014/05/18,14.45,6.6,22.8,72.77,34.9,100.0,0.2,1.9,7324.5
2014/05/19,15.5,11.2,22.1,71.54,44.6,88.5,0.2,1.8,3896.1
2014/05/20,17.87,10.9,25.7,67.54,34.8,99.9,0.0,2.0,7454.4
2014/05/21,18.89,10.3,26.9,62.71,37.1,90.6,0.0,2.0,7839.5
2014/05/22,20.38,10.9,29.6,62.0,29.1,89.5,0.0,2.2,7725.8
2014/05/23,18.99,13.8,24.4,70.73,47.2,90.2,0.2,2.2,3693.2
2014/05/24,20.17,14.3,27.1,70.05,43.7,91.9,0.0,3.1,5824.4
2014/05/25,18.58,14.8,25.8,77.93,53.3,92.2,4.2,2.9,3953.5
2014/05/26,19.2,14.6,26.0,73.48,46.8,97.8,0.4,1.9,6609.2
2014/05/27,17.41,12.0,23.1,68.07,50.2,87.7,0.0,2.1,6021.7
2014/05/28,16.22,11.8,22.7,63.91,43.7,77.2,0.0,1.3,5366.8
2014/05/29,15.81,10.7,23.5,71.29,36.3,92.6,0.0,2.4,5126.3
2014/05/30,15.57,10.1,24.9,79.99,36.1,99.7,2.8,2.3,6208.1
2014/05/31,13.8,11.1,21.0,91.31,57.9,100.0,8.2,2.6,2910.4
2014/06/01,15.28,10.4,20.7,69.47,37.2,98.3,0.0,2.1,7251.1
2014/06/02,15.27,8.0,22.0,67.79,44.3,96.2,0.0,2.7,5309.7
2014/06/03,16.71,8.0,23.7,58.48,32.7,92.3,0.0,1.8,7946.6
2014/06/04,18.3,8.2,27.8,54.67,26.1,82.7,0.0,2.1,7974.1
2014/06/05,19.48,12.2,26.4,60.6,40.6,85.3,0.0,2.6,7927.5
2014/06/06,20.68,11.7,30.0,62.0,33.8,91.6,0.0,2.4,6758.0
2014/06/07,22.17,13.8,29.2,53.67,24.3,84.4,0.0,2.2,7129.8
2014/06/08,22.41,14.7,29.3,50.9,28.3,74.9,0.0,1.6,8100.3
2014/06/09,23.44,14.7,31.4,50.13,30.3,74.5,0.0,1.5,7437.9
2014/06/10,23.21,15.8,31.7,56.68,32.5,80.9,0.0,1.7,6896.0
2014/06/11,22.93,14.5,32.0,65.13,27.1,92.0,0.0,1.7,6294.1
2014/06/12,22.51,15.9,32.9,68.62,33.7,91.6,3.6,,5403.7
